date,region,sst,sst_anomaly,hotspot,dhw,baa
1995-08-14,Northern,23.94,-0.3094,0.0,0.0,0.0
1995-08-14,Southern,21.42,0.0306,0.0,0.0,0.0
1995-08-15,Central,22.61,-0.78,0.0,0.0,0.0
1995-08-15,Northern,23.95,-0.32,0.0,0.0,0.0
1995-08-15,Southern,22.08,0.02,0.0,0.0,0.0
1995-08-16,Central,22.6,-0.7581,0.0,0.0,0.0
1995-08-16,Northern,23.71,-0.5465,0.0,0.0,0.0
1995-08-16,Southern,21.71,0.3619,0.0,0.0,0.0
1995-08-17,Central,22.47,-0.6123,0.0,0.0,0.0
1995-08-17,Northern,23.68,-0.6223,0.0,0.0,0.0
1995-08-17,Southern,22.08,-0.0348,0.0,0.0,0.0
1995-08-18,Central,22.31,-0.6874,0.0,0.0,0.0
1995-08-18,Northern,23.65,-0.6713,0.0,0.0,0.0
1995-08-18,Southern,22.36,-0.6597,0.0,0.0,0.0
1995-08-19,Central,22.24,-0.5497,0.0,0.0,0.0
1995-08-19,Northern,23.53,-0.8358,0.0,0.0,0.0
1995-08-19,Southern,22.32,-0.1071,0.0,0.0,0.0
1995-08-20,Central,22.35,-0.8855,0.0,0.0,0.0
1995-08-20,Northern,23.67,-0.7055,0.0,0.0,0.0
1995-08-20,Southern,21.84,0.5581,0.0,0.0,0.0
1995-08-21,Central,22.29,-0.6606,0.0,0.0,0.0
1995-08-21,Northern,23.73,-0.6787,0.0,0.0,0.0
1995-08-21,Southern,21.4,0.6468,0.0,0.0,0.0
1995-08-22,Central,22.45,-0.3742,0.0,0.0,0.0
1995-08-22,Northern,23.79,-0.5242,0.0,0.0,0.0
1995-08-22,Southern,22.11,0.261,0.0,0.0,0.0
1995-08-23,Central,22.8,-0.429,0.0,0.0,0.0
1995-08-23,Northern,23.91,-0.4845,0.0,0.0,0.0
1995-08-23,Southern,21.82,0.1587,0.0,0.0,0.0
1995-08-24,Central,22.74,-0.2739,0.0,0.0,0.0
1995-08-24,Northern,23.94,-0.4926,0.0,0.0,0.0
1995-08-24,Southern,21.82,0.0906,0.0,0.0,0.0
1995-08-25,Central,22.75,-0.311,0.0,0.0,0.0
1995-08-25,Northern,23.85,-0.631,0.0,0.0,0.0
1995-08-25,Southern,22.7,-0.3781,0.0,0.0,0.0
1995-08-26,Central,22.82,-0.1352,0.0,0.0,0.0
1995-08-26,Northern,23.87,-0.3865,0.0,0.0,0.0
1995-08-26,Southern,22.01,-0.0542,0.0,0.0,0.0
1995-08-27,Central,23.06,-0.3423,0.0,0.0,0.0
1995-08-27,Northern,23.95,-0.48,0.0,0.0,0.0
1995-08-27,Southern,21.82,-0.0819,0.0,0.0,0.0
1995-08-28,Central,22.97,-0.35,0.0,0.0,0.0
1995-08-28,Northern,23.88,-0.4874,0.0,0.0,0.0
1995-08-28,Southern,21.78,-0.0771,0.0,0.0,0.0
1995-08-29,Central,23.0,-0.6913,0.0,0.0,0.0
1995-08-29,Northern,23.98,-0.3919,0.0,0.0,0.0
1995-08-29,Southern,21.99,-0.3177,0.0,0.0,0.0
1995-08-30,Central,22.86,-0.33,0.0,0.0,0.0
1995-08-30,Northern,24.06,-0.3352,0.0,0.0,0.0
1995-08-30,Southern,21.91,0.69,0.0,0.0,0.0
1995-08-31,Central,22.89,-0.3129,0.0,0.0,0.0
1995-08-31,Northern,24.09,-0.4048,0.0,0.0,0.0
1995-08-31,Southern,21.57,0.3794,0.0,0.0,0.0
1995-09-01,Central,22.97,-0.0761,0.0,0.0,0.0
1995-09-01,Northern,24.27,-0.1661,0.0,0.0,0.0
1995-09-01,Southern,21.74,0.5871,0.0,0.0,0.0
1995-09-02,Central,22.9,-0.2119,0.0,0.0,0.0
1995-09-02,Northern,24.31,-0.0735,0.0,0.0,0.0
1995-09-02,Southern,22.36,0.6023,0.0,0.0,0.0
1995-09-03,Central,22.99,-0.1194,0.0,0.0,0.0
1995-09-03,Northern,24.32,-0.0894,0.0,0.0,0.0
1995-09-03,Southern,22.37,0.6929,0.0,0.0,0.0
1995-09-04,Central,23.07,-0.409,0.0,0.0,0.0
1995-09-04,Northern,24.7,0.0739,0.0,0.0,0.0
1995-09-04,Southern,21.87,0.6513,0.0,0.0,0.0
1995-09-05,Central,23.06,-0.6829,0.0,0.0,0.0
1995-09-05,Northern,24.69,0.0552,0.0,0.0,0.0
1995-09-05,Southern,22.08,0.2645,0.0,0.0,0.0
1995-09-06,Central,22.92,-0.2561,0.0,0.0,0.0
1995-09-06,Northern,24.51,-0.0835,0.0,0.0,0.0
1995-09-06,Southern,21.74,0.4145,0.0,0.0,0.0
1995-09-07,Central,22.96,-0.2932,0.0,0.0,0.0
1995-09-07,Northern,24.48,-0.1852,0.0,0.0,0.0
1995-09-07,Southern,21.69,0.2952,0.0,0.0,0.0
1995-09-08,Central,23.12,-0.6126,0.0,0.0,0.0
1995-09-08,Northern,24.09,-0.4368,0.0,0.0,0.0
1995-09-08,Southern,22.28,0.3532,0.0,0.0,0.0
1995-09-09,Central,23.26,-0.6694,0.0,0.0,0.0
1995-09-09,Northern,24.14,-0.3777,0.0,0.0,0.0
1995-09-09,Southern,22.3,0.3642,0.0,0.0,0.0
1995-09-10,Central,23.22,-0.4,0.0,0.0,0.0
1995-09-10,Northern,24.21,-0.48,0.0,0.0,0.0
1995-09-10,Southern,22.23,0.3397,0.0,0.0,0.0
1995-09-11,Central,23.33,-0.4165,0.0,0.0,0.0
1995-09-11,Northern,24.42,-0.2326,0.0,0.0,0.0
1995-09-11,Southern,23.04,-0.3406,0.0,0.0,0.0
1995-09-12,Central,23.37,-0.289,0.0,0.0,0.0
1995-09-12,Northern,24.35,-0.2839,0.0,0.0,0.0
1995-09-12,Southern,22.31,0.2484,0.0,0.0,0.0
1995-09-13,Central,23.44,-0.4026,0.0,0.0,0.0
1995-09-13,Northern,24.38,-0.4058,0.0,0.0,0.0
1995-09-13,Southern,22.46,0.089,0.0,0.0,0.0
1995-09-14,Central,23.6,-0.5935,0.0,0.0,0.0
1995-09-14,Northern,24.26,-0.331,0.0,0.0,0.0
1995-09-14,Southern,22.25,0.0252,0.0,0.0,0.0
1995-09-15,Central,23.32,-0.28,0.0,0.0,0.0
1995-09-15,Northern,24.27,-0.31,0.0,0.0,0.0
1995-09-15,Southern,23.33,-0.25,0.0,0.0,0.0
1995-09-16,Central,23.39,-0.306,0.0,0.0,0.0
1995-09-16,Northern,24.31,-0.4133,0.0,0.0,0.0
1995-09-16,Southern,22.03,0.4503,0.0,0.0,0.0
1995-09-17,Central,23.62,-0.4613,0.0,0.0,0.0
1995-09-17,Northern,24.26,-0.2667,0.0,0.0,0.0
1995-09-17,Southern,23.35,-0.0993,0.0,0.0,0.0
1995-09-18,Central,23.33,-0.438,0.0,0.0,0.0
1995-09-18,Northern,24.29,-0.614,0.0,0.0,0.0
1995-09-18,Southern,21.98,0.335,0.0,0.0,0.0
1995-09-19,Central,23.22,-0.3933,0.0,0.0,0.0
1995-09-19,Northern,24.39,-0.3947,0.0,0.0,0.0
1995-09-19,Southern,21.94,0.2933,0.0,0.0,0.0
1995-09-20,Central,23.25,-0.3317,0.0,0.0,0.0
1995-09-20,Northern,24.54,-0.015,0.0,0.0,0.0
1995-09-20,Southern,22.29,0.0717,0.0,0.0,0.0
1995-09-21,Central,23.26,-0.126,0.0,0.0,0.0
1995-09-21,Northern,24.43,-0.4,0.0,0.0,0.0
1995-09-21,Southern,23.36,0.054,0.0,0.0,0.0
1995-09-22,Central,23.43,-0.1553,0.0,0.0,0.0
1995-09-22,Northern,24.81,0.1547,0.0,0.0,0.0
1995-09-22,Southern,23.43,0.299,0.0,0.0,0.0
1995-09-23,Central,24.13,0.0047,0.0,0.0,0.0
1995-09-23,Northern,24.69,-0.2867,0.0,0.0,0.0
1995-09-23,Southern,23.42,0.246,0.0,0.0,0.0
1995-09-24,Central,24.11,-0.108,0.0,0.0,0.0
1995-09-24,Northern,24.66,-0.27,0.0,0.0,0.0
1995-09-24,Southern,23.52,0.112,0.0,0.0,0.0
1995-09-25,Central,24.34,-0.23,0.0,0.0,0.0
1995-09-25,Northern,24.8,-0.2567,0.0,0.0,0.0
1995-09-25,Southern,23.41,-0.0333,0.0,0.0,0.0
1995-09-26,Central,23.98,-0.276,0.0,0.0,0.0
1995-09-26,Northern,24.76,-0.3293,0.0,0.0,0.0
1995-09-26,Southern,23.44,-0.2173,0.0,0.0,0.0
1995-09-27,Central,23.83,-0.462,0.0,0.0,0.0
1995-09-27,Northern,24.84,-0.278,0.0,0.0,0.0
1995-09-27,Southern,23.33,-0.238,0.0,0.0,0.0
1995-09-28,Central,24.1,-0.488,0.0,0.0,0.0
1995-09-28,Northern,24.94,-0.2487,0.0,0.0,0.0
1995-09-28,Southern,23.39,-0.04,0.0,0.0,0.0
1995-09-29,Central,24.04,-0.5047,0.0,0.0,0.0
1995-09-29,Northern,25.03,-0.168,0.0,0.0,0.0
1995-09-29,Southern,23.44,-0.4007,0.0,0.0,0.0
1995-09-30,Central,24.18,-0.505,0.0,0.0,0.0
1995-09-30,Northern,24.81,-0.37,0.0,0.0,0.0
1995-09-30,Southern,23.3,-0.135,0.0,0.0,0.0
1995-10-01,Central,24.27,-0.456,0.0,0.0,0.0
1995-10-01,Northern,24.98,-0.0467,0.0,0.0,0.0
1995-10-01,Southern,22.95,0.324,0.0,0.0,0.0
1995-10-02,Central,24.43,-0.5047,0.0,0.0,0.0
1995-10-02,Northern,24.84,-0.388,0.0,0.0,0.0
1995-10-02,Southern,22.72,0.1393,0.0,0.0,0.0
1995-10-03,Central,24.32,-0.31,0.0,0.0,0.0
1995-10-03,Northern,25.32,0.186,0.0,0.0,0.0
1995-10-03,Southern,22.65,0.124,0.0,0.0,0.0
1995-10-04,Central,24.34,-0.3267,0.0,0.0,0.0
1995-10-04,Northern,25.31,0.1307,0.0,0.0,0.0
1995-10-04,Southern,22.74,0.4247,0.0,0.0,0.0
1995-10-05,Central,24.41,-0.4167,0.0,0.0,0.0
1995-10-05,Northern,25.01,-0.4267,0.0,0.0,0.0
1995-10-05,Southern,22.83,0.31,0.0,0.0,0.0
1995-10-06,Central,24.6,-0.293,0.0,0.0,0.0
1995-10-06,Northern,25.18,-0.289,0.0,0.0,0.0
1995-10-06,Southern,23.86,-0.72,0.0,0.0,0.0
1995-10-07,Central,24.91,-0.0473,0.0,0.0,0.0
1995-10-07,Northern,25.26,-0.0427,0.0,0.0,0.0
1995-10-07,Southern,23.45,0.412,0.0,0.0,0.0
1995-10-08,Central,24.82,-0.1103,0.0,0.0,0.0
1995-10-08,Northern,25.58,0.1323,0.0,0.0,0.0
1995-10-08,Southern,23.09,0.574,0.0,0.0,0.0
1995-10-09,Central,24.97,0.104,0.0,0.0,0.0
1995-10-09,Northern,25.31,-0.162,0.0,0.0,0.0
1995-10-09,Southern,23.24,0.54,0.0,0.0,0.0
1995-10-10,Central,24.9,-0.1583,0.0,0.0,0.0
1995-10-10,Northern,25.56,0.0,0.0,0.0,0.0
1995-10-10,Southern,23.05,0.3717,0.0,0.0,0.0
1995-10-11,Central,24.5,-0.586,0.0,0.0,0.0
1995-10-11,Northern,25.06,-0.5033,0.0,0.0,0.0
1995-10-11,Southern,23.23,0.15,0.0,0.0,0.0
1995-10-12,Central,24.06,-0.585,0.0,0.0,0.0
1995-10-12,Northern,25.11,-0.521,0.0,0.0,0.0
1995-10-12,Southern,23.16,0.181,0.0,0.0,0.0
1995-10-13,Central,25.09,-0.0567,0.0,0.0,0.0
1995-10-13,Northern,25.52,-0.102,0.0,0.0,0.0
1995-10-13,Southern,24.21,-0.08,0.0,0.0,0.0
1995-10-14,Central,24.9,-0.1747,0.0,0.0,0.0
1995-10-14,Northern,25.55,-0.1977,0.0,0.0,0.0
1995-10-14,Southern,24.45,-0.1807,0.0,0.0,0.0
1995-10-15,Central,24.81,-0.16,0.0,0.0,0.0
1995-10-15,Northern,25.69,-0.01,0.0,0.0,0.0
1995-10-15,Southern,24.43,-0.31,0.0,0.0,0.0
1995-10-16,Central,24.7,-0.2629,0.0,0.0,0.0
1995-10-16,Northern,25.86,0.1455,0.0,0.0,0.0
1995-10-16,Southern,23.94,-0.51,0.0,0.0,0.0
1995-10-17,Central,24.73,-0.5103,0.0,0.0,0.0
1995-10-17,Northern,25.94,0.1423,0.0,0.0,0.0
1995-10-17,Southern,23.2,-0.0419,0.0,0.0,0.0
1995-10-18,Central,24.61,-0.6516,0.0,0.0,0.0
1995-10-18,Northern,25.88,0.0674,0.0,0.0,0.0
1995-10-18,Southern,22.98,0.11,0.0,0.0,0.0
1995-10-19,Central,24.64,-0.7029,0.0,0.0,0.0
1995-10-19,Northern,25.76,-0.1677,0.0,0.0,0.0
1995-10-19,Southern,23.79,-0.7,0.0,0.0,0.0
1995-10-20,Central,24.57,-0.8094,0.0,0.0,0.0
1995-10-20,Northern,25.78,-0.1339,0.0,0.0,0.0
1995-10-20,Southern,22.86,0.1452,0.0,0.0,0.0
1995-10-21,Central,24.5,-0.8294,0.0,0.0,0.0
1995-10-21,Northern,25.86,-0.1213,0.0,0.0,0.0
1995-10-21,Southern,23.98,-0.7219,0.0,0.0,0.0
1995-10-22,Central,24.42,-0.3684,0.0,0.0,0.0
1995-10-22,Northern,25.91,-0.0903,0.0,0.0,0.0
1995-10-22,Southern,24.1,-0.71,0.0,0.0,0.0
1995-10-23,Central,24.87,0.0687,0.0,0.0,0.0
1995-10-23,Northern,26.01,-0.0858,0.0,0.0,0.0
1995-10-23,Southern,24.58,-0.0277,0.0,0.0,0.0
1995-10-24,Central,24.92,0.0277,0.0,0.0,0.0
1995-10-24,Northern,25.94,-0.1461,0.0,0.0,0.0
1995-10-24,Southern,24.67,-0.0887,0.0,0.0,0.0
1995-10-25,Central,24.96,0.0845,0.0,0.0,0.0
1995-10-25,Northern,25.97,-0.1484,0.0,0.0,0.0
1995-10-25,Southern,24.65,-0.0026,0.0,0.0,0.0
1995-10-26,Central,24.93,-0.0661,0.0,0.0,0.0
1995-10-26,Northern,25.83,-0.3255,0.0,0.0,0.0
1995-10-26,Southern,24.68,-0.1242,0.0,0.0,0.0
1995-10-27,Central,24.89,-0.1426,0.0,0.0,0.0
1995-10-27,Northern,25.91,-0.3371,0.0,0.0,0.0
1995-10-27,Southern,24.71,-0.0471,0.0,0.0,0.0
1995-10-28,Central,24.95,-0.1377,0.0,0.0,0.0
1995-10-28,Northern,26.14,-0.1177,0.0,0.0,0.0
1995-10-28,Southern,24.77,-0.1068,0.0,0.0,0.0
1995-10-29,Central,25.69,-0.1242,0.0,0.0,0.0
1995-10-29,Northern,26.12,-0.1916,0.0,0.0,0.0
1995-10-29,Southern,24.96,0.0419,0.0,0.0,0.0
1995-10-30,Central,25.65,-0.1287,0.0,0.0,0.0
1995-10-30,Northern,26.24,-0.1277,0.0,0.0,0.0
1995-10-30,Southern,24.3,0.6287,0.0,0.0,0.0
1995-10-31,Central,25.68,0.0832,0.0,0.0,0.0
1995-10-31,Northern,26.5,0.1029,0.0,0.0,0.0
1995-10-31,Southern,25.13,-0.07,0.0,0.0,0.0
1995-11-01,Central,26.13,0.1052,0.0,0.0,0.0
1995-11-01,Northern,26.52,0.1323,0.0,0.0,0.0
1995-11-01,Southern,24.48,0.6548,0.0,0.0,0.0
1995-11-02,Central,26.51,0.2113,0.0,0.0,0.0
1995-11-02,Northern,26.62,0.1861,0.0,0.0,0.0
1995-11-02,Southern,25.21,0.1052,0.0,0.0,0.0
1995-11-03,Central,26.81,0.0545,0.0,0.0,0.0
1995-11-03,Northern,26.64,0.1587,0.0,0.0,0.0
1995-11-03,Southern,25.04,0.5945,0.0,0.0,0.0
1995-11-04,Central,26.15,0.2555,0.0,0.0,0.0
1995-11-04,Northern,26.85,0.2697,0.0,0.0,0.0
1995-11-04,Southern,25.78,0.6855,0.0,0.0,0.0
1995-11-05,Central,26.59,0.2503,0.0,0.0,0.0
1995-11-05,Northern,26.88,0.2258,0.0,0.0,0.0
1995-11-05,Southern,24.88,0.6374,0.0,0.0,0.0
1995-11-06,Central,26.48,0.1197,0.0,0.0,0.0
1995-11-06,Northern,27.13,0.2426,0.0,0.0,0.0
1995-11-06,Southern,25.59,-0.0181,0.0,0.0,0.0
1995-11-07,Central,26.76,0.5323,0.0,0.0,0.0
1995-11-07,Northern,27.26,0.5361,0.0,0.0,0.0
1995-11-07,Southern,25.24,0.5442,0.0,0.0,0.0
1995-11-08,Central,26.74,0.491,0.0,0.0,0.0
1995-11-08,Northern,27.3,0.5394,0.0,0.0,0.0
1995-11-08,Southern,25.7,0.6687,0.0,0.0,0.0
1995-11-09,Central,26.69,0.3603,0.0,0.0,0.0
1995-11-09,Northern,27.49,0.6126,0.0,0.0,0.0
1995-11-09,Southern,25.45,0.5806,0.0,0.0,0.0
1995-11-10,Central,26.78,0.4735,0.0,0.0,0.0
1995-11-10,Northern,27.56,0.5423,0.0,0.0,0.0
1995-11-10,Southern,25.71,0.8087,0.0,0.0,0.0
1995-11-11,Central,27.02,0.7842,0.0,0.0,0.0
1995-11-11,Northern,27.56,0.4571,0.0,0.0,0.0
1995-11-11,Southern,25.22,1.2277,0.0,0.0,0.0
1995-11-12,Central,27.15,0.7661,0.0,0.0,0.0
1995-11-12,Northern,27.52,0.5071,0.0,0.0,0.0
1995-11-12,Southern,25.36,1.0271,0.0,0.0,0.0
1995-11-13,Central,27.6,0.5274,0.0,0.0,0.0
1995-11-13,Northern,27.49,0.4361,0.0,0.0,0.0
1995-11-13,Southern,26.21,0.7765,0.0,0.0,0.0
1995-11-14,Central,27.12,0.5297,0.0,0.0,0.0
1995-11-14,Northern,27.36,0.4239,0.0,0.0,0.0
1995-11-14,Southern,25.91,0.4839,0.0,0.0,0.0
1995-11-15,Central,27.22,0.46,0.0,0.0,0.0
1995-11-15,Northern,27.38,0.36,0.0,0.0,0.0
1995-11-15,Southern,25.83,0.54,0.0,0.0,0.0
1995-11-16,Central,27.57,0.358,0.0,0.0,0.0
1995-11-16,Northern,27.29,0.292,0.0,0.0,0.0
1995-11-16,Southern,25.75,0.4383,0.0,0.0,0.0
1995-11-17,Central,27.1,0.3133,0.0,0.0,0.0
1995-11-17,Northern,27.27,0.1767,0.0,0.0,0.0
1995-11-17,Southern,25.91,0.526,0.0,0.0,0.0
1995-11-18,Central,27.16,0.306,0.0,0.0,0.0
1995-11-18,Northern,27.41,0.278,0.0,0.0,0.0
1995-11-18,Southern,26.12,0.471,0.0,0.0,0.0
1995-11-19,Central,27.15,0.2607,0.0,0.0,0.0
1995-11-19,Northern,27.5,0.3207,0.0,0.0,0.0
1995-11-19,Southern,26.17,0.4647,0.0,0.0,0.0
1995-11-20,Central,27.03,0.215,0.0,0.0,0.0
1995-11-20,Northern,27.59,0.3617,0.0,0.0,0.0
1995-11-20,Southern,26.27,0.4817,0.0,0.0,0.0
1995-11-21,Central,27.19,0.384,0.0,0.0,0.0
1995-11-21,Northern,27.77,0.564,0.0,0.0,0.0
1995-11-21,Southern,26.42,0.64,0.0,0.0,0.0
1995-11-22,Central,27.8,0.834,0.0,0.0,0.0
1995-11-22,Northern,27.69,0.4887,0.0,0.0,0.0
1995-11-22,Southern,26.34,0.8083,0.0,0.0,0.0
1995-11-23,Central,27.92,1.1213,0.0,0.0,0.0
1995-11-23,Northern,28.39,1.1167,0.0,0.0,0.0
1995-11-23,Southern,26.59,1.0513,0.0,0.0,0.0
1995-11-24,Central,28.01,0.952,0.0,0.0,0.0
1995-11-24,Northern,28.48,1.204,0.0,0.0,0.0
1995-11-24,Southern,27.07,1.005,0.0,0.0,0.0
1995-11-25,Central,28.35,0.7933,0.0,0.0,0.0
1995-11-25,Northern,28.53,1.17,0.0,0.0,0.0
1995-11-25,Southern,26.75,1.03,0.0,0.0,0.0
1995-11-26,Central,28.1,1.0077,0.0,0.0,0.0
1995-11-26,Northern,28.46,0.9783,0.0,0.0,0.0
1995-11-26,Southern,26.1,1.2907,0.0,0.0,0.0
1995-11-27,Central,28.18,0.842,0.0,0.0,0.0
1995-11-27,Northern,28.24,0.884,0.0,0.0,0.0
1995-11-27,Southern,26.59,0.82,0.0,0.0,0.0
1995-11-28,Central,28.36,0.8507,0.0,0.0,0.0
1995-11-28,Northern,28.24,0.8603,0.0,0.0,0.0
1995-11-28,Southern,26.23,1.0687,0.0,0.0,0.0
1995-11-29,Central,28.2,0.8973,0.0,0.0,0.0
1995-11-29,Northern,28.3,0.818,0.0,0.0,0.0
1995-11-29,Southern,27.08,0.8893,0.0,0.0,0.0
1995-11-30,Central,28.22,1.015,0.0,0.0,0.0
1995-11-30,Northern,28.26,0.87,0.0,0.0,0.0
1995-11-30,Southern,27.27,0.895,0.0,0.0,0.0
1995-12-01,Central,28.09,0.8587,0.0,0.0,0.0
1995-12-01,Northern,28.26,0.732,0.0,0.0,0.0
1995-12-01,Southern,27.24,0.848,0.0,0.0,0.0
1995-12-02,Central,28.1,0.8237,0.0,0.0,0.0
1995-12-02,Northern,28.38,0.81,0.0,0.0,0.0
1995-12-02,Southern,27.11,0.743,0.0,0.0,0.0
1995-12-03,Central,28.1,0.844,0.0,0.0,0.0
1995-12-03,Northern,28.37,0.8,0.0,0.0,0.0
1995-12-03,Southern,27.61,0.956,0.0,0.0,0.0
1995-12-04,Central,28.03,0.8463,0.0,0.0,0.0
1995-12-04,Northern,28.42,0.828,0.0,0.0,0.0
1995-12-04,Southern,26.58,1.251,0.0,0.0,0.0
1995-12-05,Central,27.84,1.0367,0.0,0.0,0.0
1995-12-05,Northern,28.53,0.88,0.0,0.0,0.0
1995-12-05,Southern,26.68,1.1967,0.0,0.0,0.0
1995-12-06,Central,28.38,1.206,0.12,0.0,1.0
1995-12-06,Northern,28.66,1.04,0.08,0.0,1.0
1995-12-06,Southern,26.94,1.438,0.0,0.0,0.0
1995-12-07,Central,28.25,0.9773,0.0,0.0,1.0
1995-12-07,Northern,28.61,0.8773,0.0,0.0,1.0
1995-12-07,Southern,27.93,0.9353,0.0,0.0,0.0
1995-12-08,Central,28.19,0.9333,0.0,0.0,1.0
1995-12-08,Northern,28.33,0.5653,0.0,0.0,1.0
1995-12-08,Southern,27.71,1.1223,0.0,0.0,0.0
1995-12-09,Central,28.32,1.008,0.13,0.0,1.0
1995-12-09,Northern,28.56,0.872,0.0,0.0,1.0
1995-12-09,Southern,28.15,1.31,0.04,0.0,1.0
1995-12-10,Central,28.53,1.22,0.27,0.0,1.0
1995-12-10,Northern,28.68,1.0483,0.06,0.0,1.0
1995-12-10,Southern,27.75,1.21,0.02,0.0,1.0
1995-12-11,Central,28.98,1.2573,0.3,0.0,1.0
1995-12-11,Northern,28.66,0.9293,0.09,0.0,1.0
1995-12-11,Southern,28.11,1.2293,0.01,0.0,1.0
1995-12-12,Central,29.24,1.436,0.52,0.0,1.0
1995-12-12,Northern,28.91,1.183,0.31,0.0,1.0
1995-12-12,Southern,27.96,1.229,0.1,0.0,1.0
1995-12-13,Central,28.24,1.1653,0.16,0.0,1.0
1995-12-13,Northern,28.8,0.9467,0.2,0.0,1.0
1995-12-13,Southern,27.74,1.2487,0.12,0.0,1.0
1995-12-14,Central,28.33,0.904,0.09,0.0,1.0
1995-12-14,Northern,28.67,0.8673,0.07,0.0,1.0
1995-12-14,Southern,27.84,1.0737,0.04,0.0,1.0
1995-12-15,Central,28.09,0.95,0.0,0.0,1.0
1995-12-15,Northern,28.77,0.89,0.14,0.0,1.0
1995-12-15,Southern,27.9,0.88,0.0,0.0,1.0
1995-12-16,Central,28.37,1.1652,0.24,0.0,1.0
1995-12-16,Northern,28.79,0.8616,0.16,0.0,1.0
1995-12-16,Southern,27.14,0.9755,0.0,0.0,1.0
1995-12-17,Central,28.3,1.0335,0.26,0.0,1.0
1995-12-17,Northern,28.86,0.9039,0.23,0.0,1.0
1995-12-17,Southern,27.53,0.9206,0.0,0.0,1.0
1995-12-18,Central,28.46,0.8281,0.18,0.0,1.0
1995-12-18,Northern,28.94,0.851,0.27,0.0,1.0
1995-12-18,Southern,27.11,0.7713,0.0,0.0,1.0
1995-12-19,Central,28.47,0.7674,0.13,0.0,1.0
1995-12-19,Northern,28.91,0.9029,0.24,0.0,1.0
1995-12-19,Southern,27.22,0.9168,0.0,0.0,1.0
1995-12-20,Central,28.67,0.9568,0.35,0.0,1.0
1995-12-20,Northern,29.28,1.1719,0.45,0.0,1.0
1995-12-20,Southern,27.45,1.0406,0.16,0.0,1.0
1995-12-21,Central,29.55,1.2313,0.57,0.0,1.0
1995-12-21,Northern,29.14,1.18,0.57,0.0,1.0
1995-12-21,Southern,27.71,1.281,0.41,0.0,1.0
1995-12-22,Central,28.93,1.6494,0.9,0.0,1.0
1995-12-22,Northern,29.09,1.09,0.52,0.0,1.0
1995-12-22,Southern,28.26,1.5732,0.83,0.0,1.0
1995-12-23,Central,28.87,1.4416,0.73,0.0,1.0
1995-12-23,Northern,29.04,1.0948,0.43,0.0,1.0
1995-12-23,Southern,27.78,1.0948,0.39,0.0,1.0
1995-12-24,Central,28.58,1.1681,0.48,0.0,1.0
1995-12-24,Northern,28.89,0.7639,0.13,0.0,1.0
1995-12-24,Southern,28.48,0.8874,0.27,0.0,1.0
1995-12-25,Central,28.87,0.5435,0.06,0.0,1.0
1995-12-25,Northern,28.62,0.53,0.01,0.0,1.0
1995-12-25,Southern,27.42,0.7687,0.0,0.0,1.0
1995-12-26,Central,27.09,-0.2903,0.0,0.0,1.0
1995-12-26,Northern,28.27,0.0423,0.0,0.0,1.0
1995-12-26,Southern,26.5,0.0897,0.0,0.0,1.0
1995-12-27,Central,26.42,-0.9874,0.0,0.0,1.0
1995-12-27,Northern,27.63,-0.6432,0.0,0.0,1.0
1995-12-27,Southern,25.92,-0.3671,0.0,0.0,1.0
1995-12-28,Central,26.6,-0.8281,0.0,0.0,1.0
1995-12-28,Northern,27.42,-0.881,0.0,0.0,1.0
1995-12-28,Southern,25.58,-0.2306,0.0,0.0,1.0
1995-12-29,Central,27.49,0.1271,0.0,0.0,1.0
1995-12-29,Northern,28.33,0.1403,0.0,0.0,1.0
1995-12-29,Southern,27.03,0.1923,0.0,0.0,1.0
1995-12-30,Central,28.17,0.5616,0.04,0.0,1.0
1995-12-30,Northern,28.54,0.4003,0.0,0.0,1.0
1995-12-30,Southern,27.68,0.6213,0.1,0.0,1.0
1995-12-31,Central,27.95,0.5187,0.0,0.0,1.0
1995-12-31,Northern,28.82,0.6235,0.1,0.0,1.0
1995-12-31,Southern,27.56,0.719,0.24,0.0,1.0
1996-01-01,Central,27.96,0.4303,0.0,0.0,1.0
1996-01-01,Northern,28.68,0.4926,0.04,0.0,1.0
1996-01-01,Southern,27.56,1.1603,0.36,0.0,1.0
1996-01-02,Central,27.82,0.2481,0.0,0.0,1.0
1996-01-02,Northern,28.8,0.5103,0.03,0.0,1.0
1996-01-02,Southern,27.36,0.4552,0.04,0.0,1.0
1996-01-03,Central,27.65,0.1574,0.0,0.0,1.0
1996-01-03,Northern,28.74,0.4365,0.0,0.0,1.0
1996-01-03,Southern,27.04,0.3706,0.0,0.0,1.0
1996-01-04,Central,27.93,0.0048,0.0,0.0,1.0
1996-01-04,Northern,28.88,0.5655,0.14,0.0,1.0
1996-01-04,Southern,27.08,0.3116,0.0,0.0,1.0
1996-01-05,Central,27.69,0.0577,0.0,0.0,1.0
1996-01-05,Northern,28.72,0.3655,0.0,0.0,1.0
1996-01-05,Southern,27.13,0.3771,0.0,0.0,1.0
1996-01-06,Central,27.61,-0.0519,0.0,0.0,0.0
1996-01-06,Northern,28.68,0.2606,0.0,0.0,1.0
1996-01-06,Southern,27.23,0.5765,0.0,0.0,1.0
1996-01-07,Central,27.75,0.0661,0.0,0.0,0.0
1996-01-07,Northern,28.81,0.361,0.03,0.0,1.0
